episode,episode_reward,episode_is,completed,steps,epsilon,strategy,is_twap
64,-30.45000000001164,30.450000000001864,1,1,0.0,immediate,0
65,-27.65000000000873,27.65000000000839,1,1,0.0,immediate,0
66,-24.95999999999185,24.959999999992988,1,1,0.0,immediate,0
67,-29.679999999993015,29.67999999998483,1,1,0.0,immediate,0
68,-24.289999999993597,24.289999999993483,1,1,0.0,immediate,0
69,-22.170000000012806,22.1700000000169,1,1,0.0,immediate,0
70,-28.830000000001746,28.829999999999245,1,1,0.0,immediate,0
71,-27.14999999999418,27.149999999991792,1,1,0.0,immediate,0
72,-37.779999999998836,37.779999999997926,1,1,0.0,immediate,0
73,-41.79999999998836,41.79999999999495,1,1,0.0,immediate,0
74,-35.470000000001164,35.470000000003665,1,1,0.0,immediate,0
75,-37.88000000000466,37.880000000001246,1,1,0.0,immediate,0
76,-27.429999999993015,27.429999999995403,1,1,0.0,immediate,0
77,-28.69999999999709,28.699999999986403,1,1,0.0,immediate,0
78,-45.40999999998894,45.409999999989736,1,1,0.0,immediate,0
79,-20.129999999990105,20.12999999998044,1,1,0.0,immediate,0
80,-29.630000000004657,29.62999999999738,1,1,0.0,immediate,0
81,-30.449999999982538,30.449999999987654,1,1,0.0,immediate,0
82,-24.739999999990687,24.73999999999421,1,1,0.0,immediate,0
83,-42.36999999999534,42.36999999999114,1,1,0.0,immediate,0
84,-32.64999999999418,32.64999999998963,1,1,0.0,immediate,0
85,-33.479999999995925,33.47999999999729,1,1,0.0,immediate,0
86,-35.429999999993015,35.42999999999097,1,1,0.0,immediate,0
87,-36.35000000000582,36.34999999999877,1,1,0.0,immediate,0
88,-28.110000000000582,28.10999999999808,1,1,0.0,immediate,0
89,-25.660000000003492,25.660000000002015,1,1,0.0,immediate,0
90,-30.00999999999476,30.0099999999901,1,1,0.0,immediate,0
91,-27.489999999990687,27.489999999986026,1,1,0.0,immediate,0
92,-32.35999999998603,32.35999999998285,1,1,0.0,immediate,0
93,-23.94999999999709,23.94999999999925,1,1,0.0,immediate,0
94,-30.0,30.000000000001137,1,1,0.0,immediate,0
95,-32.04000000000815,32.04000000000917,1,1,0.0,immediate,0
96,-40.21999999998661,40.21999999999082,1,1,0.0,immediate,0
97,-36.29000000000815,36.29000000000815,1,1,0.0,immediate,0
98,-26.75,26.749999999992724,1,1,0.0,immediate,0
99,-34.8300000000163,34.83000000001368,1,1,0.0,immediate,0
100,-35.90000000000873,35.899999999998045,1,1,0.0,immediate,0
101,-43.31999999999243,43.31999999999425,1,1,0.0,immediate,0
102,-34.50999999999476,34.509999999997376,1,1,0.0,immediate,0
103,-28.69999999999709,28.699999999986403,1,1,0.0,immediate,0
104,-34.5,34.4999999999942,1,1,0.0,immediate,0
105,-24.970000000015716,24.970000000010373,1,1,0.0,immediate,0
106,-42.120000000009895,42.12000000001126,1,1,0.0,immediate,0
107,-26.999999999985448,26.999999999986812,1,1,0.0,immediate,0
108,-46.15999999998894,46.15999999998621,1,1,0.0,immediate,0
109,-25.879999999990105,25.87999999998658,1,1,0.0,immediate,0
110,-30.5,30.499999999989313,1,1,0.0,immediate,0
111,-26.69999999999709,26.699999999991064,1,1,0.0,immediate,0
112,-23.929999999993015,23.9299999999929,1,1,0.0,immediate,0
113,-24.55999999999767,24.55999999999392,1,1,0.0,immediate,0
114,-33.19000000000233,33.190000000004716,1,1,0.0,immediate,0
115,-21.64999999999418,21.649999999993952,1,1,0.0,immediate,0
116,-24.59999999999127,24.599999999992406,1,1,0.0,immediate,0
117,-37.629999999990105,37.629999999978736,1,1,0.0,immediate,0
118,-31.630000000004657,31.63000000000693,1,1,0.0,immediate,0
119,-27.570000000006985,27.569999999997208,1,1,0.0,immediate,0
120,-29.039999999993597,29.039999999994848,1,1,0.0,immediate,0
121,-37.08999999999651,37.089999999992074,1,1,0.0,immediate,0
122,-39.16000000000349,39.15999999999542,1,1,0.0,immediate,0
123,-30.29000000000815,30.29000000000792,1,1,0.0,immediate,0
124,-29.639999999999418,29.640000000000555,1,1,0.0,immediate,0
125,-34.39000000001397,34.39000000001613,1,1,0.0,immediate,0
126,-29.489999999990687,29.489999999995575,1,1,0.0,immediate,0
127,-36.11000000000058,36.10999999999365,1,1,0.0,immediate,0
128,-32.0,31.999999999996476,1,1,0.0,immediate,0
129,-30.710000000006403,30.709999999999127,1,1,0.0,immediate,0
130,-31.20999999999185,31.209999999987303,1,1,0.0,immediate,0
131,-31.669999999983702,31.669999999976994,1,1,0.0,immediate,0
132,-33.81999999999243,33.81999999999152,1,1,0.0,immediate,0
133,-24.269999999989523,24.269999999987135,1,1,0.0,immediate,0
134,-23.139999999999418,23.13999999999794,1,1,0.0,immediate,0
135,-37.69000000001688,37.69000000001199,1,1,0.0,immediate,0
136,-23.50999999999476,23.510000000001696,1,1,0.0,immediate,0
137,-27.729999999981374,27.72999999997694,1,1,0.0,immediate,0
138,-32.23999999999069,32.23999999998739,1,1,0.0,immediate,0
139,-28.379999999990105,28.379999999984307,1,1,0.0,immediate,0
140,-19.939999999987776,19.939999999976976,1,1,0.0,immediate,0
141,-28.339999999996508,28.33999999998582,1,1,0.0,immediate,0
142,-42.30999999999767,42.3099999999863,1,1,0.0,immediate,0
143,-28.70999999999185,28.709999999989577,1,1,0.0,immediate,0
144,-27.639999999984866,27.639999999976794,1,1,0.0,immediate,0
145,-28.25,28.249999999999886,1,1,0.0,immediate,0
146,-33.929999999993015,33.92999999999802,1,1,0.0,immediate,0
147,-38.85999999998603,38.85999999998546,1,1,0.0,immediate,0
148,-36.139999999984866,36.13999999997475,1,1,0.0,immediate,0
149,-35.86999999999534,35.86999999998852,1,1,0.0,immediate,0
150,-32.69999999998254,32.69999999997708,1,1,0.0,immediate,0
151,-44.1699999999837,44.16999999997984,1,1,0.0,immediate,0
152,-27.769999999989523,27.769999999989636,1,1,0.0,immediate,0
153,-27.230000000010477,27.230000000017185,1,1,0.0,immediate,0
154,-37.38999999999942,37.38999999998782,1,1,0.0,immediate,0
155,-38.08999999999651,38.08999999999685,1,1,0.0,immediate,0
156,-28.739999999990687,28.73999999998489,1,1,0.0,immediate,0
157,-37.59999999999127,37.599999999997635,1,1,0.0,immediate,0
158,-40.439999999987776,40.439999999989595,1,1,0.0,immediate,0
159,-22.839999999996508,22.840000000002192,1,1,0.0,immediate,0
160,-35.01000000000931,35.010000000013974,1,1,0.0,immediate,0
161,-26.270000000004075,26.270000000010896,1,1,0.0,immediate,0
162,-33.55999999999767,33.55999999999426,1,1,0.0,immediate,0
163,-28.820000000006985,28.81999999999607,1,1,0.0,immediate,0
164,-35.08999999999651,35.089999999996735,1,1,0.0,immediate,0
165,-31.589999999996508,31.589999999994234,1,1,0.0,immediate,0
166,-39.08999999999651,39.09000000000162,1,1,0.0,immediate,0
167,-31.44000000000233,31.440000000003465,1,1,0.0,immediate,0
168,-34.01000000000931,34.0100000000092,1,1,0.0,immediate,0
169,-30.139999999999418,30.13999999998873,1,1,0.0,immediate,0
170,-44.05999999999767,44.060000000001764,1,1,0.0,immediate,0
171,-32.889999999984866,32.889999999980546,1,1,0.0,immediate,0
172,-35.770000000004075,35.76999999999941,1,1,0.0,immediate,0
173,-35.69000000000233,35.69000000000244,1,1,0.0,immediate,0
174,-42.669999999998254,42.670000000001096,1,1,0.0,immediate,0
175,-22.289999999993597,22.289999999998145,1,1,0.0,immediate,0
176,-33.720000000001164,33.720000000002415,1,1,0.0,immediate,0
177,-28.860000000000582,28.859999999994557,1,1,0.0,immediate,0
178,-34.26999999998952,34.26999999999225,1,1,0.0,immediate,0
179,-28.70999999999185,28.709999999989577,1,1,0.0,immediate,0
180,-27.89999999999418,27.899999999988268,1,1,0.0,immediate,0
181,-37.55999999999767,37.55999999999915,1,1,0.0,immediate,0
182,-34.669999999998254,34.66999999999132,1,1,0.0,immediate,0
183,-30.10000000000582,30.100000000004457,1,1,0.0,immediate,0
184,-35.80999999999767,35.8099999999979,1,1,0.0,immediate,0
185,-28.339999999996508,28.33999999998582,1,1,0.0,immediate,0
186,-30.020000000004075,30.019999999993274,1,1,0.0,immediate,0
187,-24.329999999987194,24.32999999999197,1,1,0.0,immediate,0
188,-29.839999999996508,29.839999999992983,1,1,0.0,immediate,0
189,-28.070000000006985,28.069999999999595,1,1,0.0,immediate,0
190,-30.269999999989523,30.269999999987363,1,1,0.0,immediate,0
191,-28.34999999999127,28.349999999988995,1,1,0.0,immediate,0
192,-37.339999999981956,37.33999999998616,1,1,0.0,immediate,0
193,-33.25999999998021,33.25999999997009,1,1,0.0,immediate,0
194,-49.35000000000582,49.350000000004,1,1,0.0,immediate,0
195,-48.38000000000466,48.37999999999454,1,1,0.0,immediate,0
196,-24.360000000000582,24.36000000000149,1,1,0.0,immediate,0
197,-32.59999999999127,32.59999999998797,1,1,0.0,immediate,0
198,-26.110000000000582,26.110000000002742,1,1,0.0,immediate,0
199,-33.69999999999709,33.699999999996066,1,1,0.0,immediate,0
