episode,episode_reward,episode_is,episode_env_reward,episode_hold_penalty,episode_leftover_penalty,completed,mean_loss,epsilon,steps,strategy,is_twap
201,-58.91519194732585,50.245223607603066,-50.245223607603066,8.669968339722786,0.0,1,2.922317487852914,0.85693,7,dqn2_is_aligned,0
202,-54.03614506361009,51.545725987037144,-51.545725987037144,2.490419076572943,0.0,1,3.022853442600795,0.8556,7,dqn2_is_aligned,0
203,-76.87958390141233,73.12442738818308,-73.12442738818308,3.755156513229258,0.0,1,3.438248932361603,0.85484,4,dqn2_is_aligned,0
204,-107.31510592624716,107.31510592624716,-107.31510592624716,0.0,0.0,1,2.235161542892456,0.85465,1,dqn2_is_aligned,0
205,-117.43248706569887,117.43248706569887,-117.43248706569887,0.0,0.0,1,2.9513497352600098,0.85446,1,dqn2_is_aligned,0
206,-86.92589742910742,84.92663601702333,-84.92663601702333,1.999261412084097,0.0,1,3.485407829284668,0.85408,2,dqn2_is_aligned,0
207,-69.57859370895841,56.87840188928891,-56.87840188928891,12.700191819669511,0.0,1,2.9374253352483115,0.8518,12,dqn2_is_aligned,0
208,-55.25088939371787,50.75617698487679,-50.75617698487679,4.494712408841082,0.0,1,2.8945117592811584,0.85104,4,dqn2_is_aligned,0
209,-50.164255033116945,50.164255033116945,-50.164255033116945,0.0,0.0,1,1.8003935813903809,0.85085,1,dqn2_is_aligned,0
210,-50.16351172102418,50.16351172102418,-50.16351172102418,0.0,0.0,1,2.5854837894439697,0.85066,1,dqn2_is_aligned,0
211,-56.21868968805899,56.21868968805899,-56.21868968805899,0.0,0.0,1,1.557087779045105,0.8504700000000001,1,dqn2_is_aligned,0
212,-96.9649922133911,91.71004401434783,-91.71004401434783,5.254948199043273,0.0,1,3.154230833053589,0.8499,3,dqn2_is_aligned,0
213,-55.75059468073143,47.71467760894956,-47.71467760894956,8.035917071781883,0.0,1,3.3802775740623474,0.84762,12,dqn2_is_aligned,0
214,-118.81637951965222,114.82077355378806,-114.82077355378806,3.9956059658641547,0.0,1,2.93019437789917,0.84724,2,dqn2_is_aligned,0
215,-103.89115027487344,98.12979512620676,-98.12979512620676,5.7613551486666825,0.0,1,2.872198700904846,0.84648,4,dqn2_is_aligned,0
216,-104.25200152032603,91.03019036952382,-91.03019036952382,13.221811150802226,0.0,1,3.0836101770401,0.8449599999999999,8,dqn2_is_aligned,0
217,-52.798739847159396,50.800793956369716,-50.800793956369716,1.997945890789685,0.0,1,2.514905571937561,0.84458,2,dqn2_is_aligned,0
218,-60.7505327073446,51.524995021531524,-51.524995021531524,9.225537685813073,0.0,1,2.6249194979667663,0.84363,5,dqn2_is_aligned,0
219,-58.01130586254999,58.01130586254999,-58.01130586254999,0.0,0.0,1,1.958855152130127,0.84344,1,dqn2_is_aligned,0
220,-89.28602544566407,86.2885260403754,-86.2885260403754,2.9974994052886674,0.0,1,4.013739705085754,0.84306,2,dqn2_is_aligned,0
221,-48.744520447972945,46.608548268902354,-46.608548268902354,2.135972179070602,0.0,1,3.085124582052231,0.84154,8,dqn2_is_aligned,0
222,-55.628846839749606,48.51573984269693,-48.51573984269693,7.113106997052677,0.0,1,3.0420498053232827,0.8404,6,dqn2_is_aligned,0
223,-62.77349132834791,51.518408901258,-51.518408901258,11.255082427089915,0.0,1,2.99456787109375,0.83907,7,dqn2_is_aligned,0
224,-71.00873139551923,68.13610431629766,-68.13610431629766,2.8726270792215645,0.0,1,3.9453702171643577,0.8379300000000001,6,dqn2_is_aligned,0
225,-60.04894304182877,54.048306321566784,-54.048306321566784,6.000636720261985,0.0,1,3.0986521005630494,0.8369800000000001,5,dqn2_is_aligned,0
226,-78.41692389018591,75.04970489268484,-75.04970489268484,3.3672189975010594,0.0,1,2.941511797904968,0.83603,5,dqn2_is_aligned,0
227,-76.37713706275564,72.87054128678935,-72.87054128678935,3.5065957759662876,0.0,1,3.036292552947998,0.83546,3,dqn2_is_aligned,0
228,-57.07142739732518,57.07142739732518,-57.07142739732518,0.0,0.0,1,2.6903185844421387,0.83527,1,dqn2_is_aligned,0
229,-55.47172766597155,50.24541364581464,-50.24541364581464,5.226314020156921,0.0,1,2.742144925253732,0.83394,7,dqn2_is_aligned,0
230,-49.634064470952566,47.25385170858462,-47.25385170858462,2.3802127623679517,0.0,1,2.5809065898259482,0.8328,6,dqn2_is_aligned,0
231,-74.81047882816227,74.81047882816227,-74.81047882816227,0.0,0.0,1,4.180319309234619,0.8326100000000001,1,dqn2_is_aligned,0
232,-57.31932006548128,53.30809263995917,-53.30809263995917,4.011227425522106,0.0,1,3.84029754002889,0.83204,3,dqn2_is_aligned,0
233,-58.41430982171274,55.40946923382428,-55.40946923382428,3.0048405878884594,0.0,1,2.0649839639663696,0.8316600000000001,2,dqn2_is_aligned,0
234,-104.98151959095736,104.98151959095736,-104.98151959095736,0.0,0.0,1,1.6380555629730225,0.83147,1,dqn2_is_aligned,0
235,-55.71955760887566,51.717812461028245,-51.717812461028245,4.001745147847415,0.0,1,3.179599165916443,0.83109,2,dqn2_is_aligned,0
236,-52.22499959055196,49.22136038349301,-49.22136038349301,3.003639207058954,0.0,1,2.8668171167373657,0.8307100000000001,2,dqn2_is_aligned,0
237,-52.74904702014165,45.35977793179562,-45.35977793179562,7.389269088346027,0.0,1,3.4146280023786755,0.829,9,dqn2_is_aligned,0
238,-62.504601090296575,56.673879262372495,-56.673879262372495,5.830721827924083,0.0,1,3.235000570615133,0.82786,6,dqn2_is_aligned,0
239,-58.17752583325663,51.18398365836008,-51.18398365836008,6.993542174896547,0.0,1,2.614718961715698,0.82691,5,dqn2_is_aligned,0
240,-94.86645664525784,88.84956676111244,-88.84956676111244,6.016889884145402,0.0,1,2.972724199295044,0.8263400000000001,3,dqn2_is_aligned,0
241,-50.78286697934686,50.78286697934686,-50.78286697934686,0.0,0.0,1,1.2614160776138306,0.82615,1,dqn2_is_aligned,0
242,-67.87254404060823,47.88557347951894,-47.88557347951894,19.9869705610893,0.0,1,3.0782518727438792,0.82482,7,dqn2_is_aligned,0
243,-104.9035395594023,101.90738414907052,-101.90738414907052,2.9961554103317805,0.0,1,2.1188459396362305,0.8244400000000001,2,dqn2_is_aligned,0
244,-98.4231086015987,90.40315152468281,-90.40315152468281,8.019957076915887,0.0,1,2.409453183412552,0.82368,4,dqn2_is_aligned,0
245,-59.171490745305476,52.16414382156387,-52.16414382156387,7.0073469237416095,0.0,1,1.9442107280095418,0.82311,3,dqn2_is_aligned,0
246,-56.832134883437895,55.09389421138782,-55.09389421138782,1.7382406720500678,0.0,1,2.9606703179223195,0.82178,7,dqn2_is_aligned,0
247,-95.78850290808288,84.11781503809573,-84.11781503809573,11.670687869987137,0.0,1,3.306443460782369,0.81893,15,dqn2_is_aligned,0
248,-97.68627642145603,84.17639076937888,-84.17639076937888,13.509885652077141,0.0,1,1.9731095830599468,0.81779,6,dqn2_is_aligned,0
249,-90.30158926237418,87.29174393116246,-87.29174393116246,3.0098453312117193,0.0,1,2.967773675918579,0.81741,2,dqn2_is_aligned,0
