episode,step,t,remaining_inventory,action,exec_price,mid_price,reward,env_reward,is_twap,executed_qty,forced_qty,step_is,hold_penalty,leftover_penalty
110,1,2,500.0,0,nan,99.74000000000001,-2.9939138446681373,-0.0,0,0.0,0.0,0.0,2.9939138446681373,0.0
110,2,3,0.0,1,99.63081371172983,99.66,-14.593144135083946,-14.593144135083946,0,500.0,0.0,14.593144135083946,0.0,0.0
111,0,1,500.0,0,nan,100.01752150455357,-3.000525645136607,-0.0,0,0.0,0.0,0.0,3.000525645136607,0.0
111,1,2,0.0,1,99.89915768458128,99.93,-15.421157709361921,-15.421157709361921,0,500.0,0.0,15.421157709361921,0.0,0.0
112,0,1,500.0,0,nan,99.87508093397842,-2.9962524280193525,-0.0,0,0.0,0.0,0.0,2.9962524280193525,0.0
112,1,2,0.0,1,99.74711115975873,99.78,-16.444420120635073,-16.444420120635073,0,500.0,0.0,16.444420120635073,0.0,0.0
113,0,1,0.0,1,99.97332786076709,100.00507217742751,-15.87215833021105,-15.87215833021105,0,500.0,0.0,15.87215833021105,0.0,0.0
114,0,1,500.0,0,nan,100.03898827696942,-3.0011696483090824,-0.0,0,0.0,0.0,0.0,3.0011696483090824,0.0
114,1,2,500.0,0,nan,99.91,-3.0011696483090824,-0.0,0,0.0,0.0,0.0,3.0011696483090824,0.0
114,2,3,0.0,1,99.63782300207461,99.67,-16.08849896269504,-16.08849896269504,0,500.0,0.0,16.08849896269504,0.0,0.0
115,0,1,0.0,1,99.97039911571186,100.00328214115488,-16.441512721513618,-16.441512721513618,0,500.0,0.0,16.441512721513618,0.0,0.0
116,0,1,500.0,0,nan,100.19318878919339,-3.0057956636758014,-0.0,0,0.0,0.0,0.0,3.0057956636758014,0.0
116,1,2,500.0,0,nan,100.11,-3.0057956636758014,-0.0,0,0.0,0.0,0.0,3.0057956636758014,0.0
116,2,3,0.0,1,100.04164289823271,100.07000000000001,-14.178550883649166,-14.178550883649166,0,500.0,0.0,14.178550883649166,0.0,0.0
117,0,1,0.0,1,99.79969217577958,99.83341499555219,-16.861409886303136,-16.861409886303136,0,500.0,0.0,16.861409886303136,0.0,0.0
118,0,1,0.0,1,99.9433564218614,99.97044143984606,-13.542508992330227,-13.542508992330227,0,500.0,0.0,13.542508992330227,0.0,0.0
119,0,1,0.0,1,100.31671077024117,100.34845500271837,-15.8721162385973,-15.8721162385973,0,500.0,0.0,15.8721162385973,0.0,0.0
120,0,1,500.0,0,nan,100.06877410611462,-3.0020632231834385,-0.0,0,0.0,0.0,0.0,3.0020632231834385,0.0
120,1,2,0.0,1,100.03138006525964,100.06,-14.309967370181198,-14.309967370181198,0,500.0,0.0,14.309967370181198,0.0,0.0
121,0,1,500.0,0,nan,99.87725203025381,-2.9963175609076145,-0.0,0,0.0,0.0,0.0,2.9963175609076145,0.0
121,1,2,0.0,1,100.07190033750659,100.10000000000001,-14.049831246708777,-14.049831246708777,0,500.0,0.0,14.049831246708777,0.0,0.0
122,0,1,0.0,1,99.91962179212904,99.94985032757168,-15.11426772132296,-15.11426772132296,0,500.0,0.0,15.11426772132296,0.0,0.0
123,0,1,0.0,1,99.86085373757187,99.88810599098798,-13.626126708054187,-13.626126708054187,0,500.0,0.0,13.626126708054187,0.0,0.0
124,0,1,500.0,0,nan,99.90874154417236,-2.9972622463251706,-0.0,0,0.0,0.0,0.0,2.9972622463251706,0.0
124,1,2,500.0,0,nan,99.88,-2.9972622463251706,-0.0,0,0.0,0.0,0.0,2.9972622463251706,0.0
124,2,3,500.0,0,nan,99.62,-2.9972622463251706,-0.0,0,0.0,0.0,0.0,2.9972622463251706,0.0
124,3,4,500.0,0,nan,99.25,-2.9972622463251706,-0.0,0,0.0,0.0,0.0,2.9972622463251706,0.0
124,4,5,0.0,1,99.10212092205731,99.13,-13.939538971342813,-13.939538971342813,0,500.0,0.0,13.939538971342813,0.0,0.0
125,0,1,500.0,0,nan,99.75023943671955,-2.9925071831015866,-0.0,0,0.0,0.0,0.0,2.9925071831015866,0.0
125,1,2,500.0,0,nan,99.8,-2.9925071831015866,-0.0,0,0.0,0.0,0.0,2.9925071831015866,0.0
125,2,3,0.0,1,100.01074040272914,100.04,-14.629798635432678,-14.629798635432678,0,500.0,0.0,14.629798635432678,0.0,0.0
126,0,1,500.0,0,nan,99.8342867199613,-2.9950286015988388,-0.0,0,0.0,0.0,0.0,2.9950286015988388,0.0
126,1,2,0.0,1,99.73670551046992,99.77,-16.647244765039204,-16.647244765039204,0,500.0,0.0,16.647244765039204,0.0,0.0
127,0,1,0.0,1,100.03292745531398,100.06235382644289,-14.713185564453113,-14.713185564453113,0,500.0,0.0,14.713185564453113,0.0,0.0
128,0,1,500.0,0,nan,99.97390367919078,-2.9992171103757235,-0.0,0,0.0,0.0,0.0,2.9992171103757235,0.0
128,1,2,0.0,1,99.81550947818292,99.85000000000001,-17.24526090854539,-17.24526090854539,0,500.0,0.0,17.24526090854539,0.0,0.0
129,0,1,0.0,1,100.17409895399672,100.21082594401783,-18.36349501055423,-18.36349501055423,0,500.0,0.0,18.36349501055423,0.0,0.0
130,0,1,500.0,0,nan,99.90597235888694,-2.997179170766608,-0.0,0,0.0,0.0,0.0,2.997179170766608,0.0
130,1,2,0.0,1,99.68367825872468,99.72,-18.160870637657922,-18.160870637657922,0,500.0,0.0,18.160870637657922,0.0,0.0
131,0,1,500.0,0,nan,99.79513619826717,-2.993854085948015,-0.0,0,0.0,0.0,0.0,2.993854085948015,0.0
131,1,2,0.0,1,99.8954672062446,99.93,-17.266396877701595,-17.266396877701595,0,500.0,0.0,17.266396877701595,0.0,0.0
132,0,1,500.0,0,nan,99.95997698588323,-2.998799309576497,-0.0,0,0.0,0.0,0.0,2.998799309576497,0.0
132,1,2,0.0,1,99.5760974768863,99.61,-16.951261556847896,-16.951261556847896,0,500.0,0.0,16.951261556847896,0.0,0.0
133,0,1,0.0,1,99.78510819115353,99.82276963714448,-18.830722995474503,-18.830722995474503,0,500.0,0.0,18.830722995474503,0.0,0.0
134,0,1,500.0,0,nan,99.99664214310098,-2.9998992642930293,-0.0,0,0.0,0.0,0.0,2.9998992642930293,0.0
134,1,2,500.0,0,nan,100.0,-2.9998992642930293,-0.0,0,0.0,0.0,0.0,2.9998992642930293,0.0
134,2,3,0.0,1,99.97430526944456,100.01,-17.847365277724236,-17.847365277724236,0,500.0,0.0,17.847365277724236,0.0,0.0
135,0,1,500.0,0,nan,99.9677811368738,-2.999033434106214,-0.0,0,0.0,0.0,0.0,2.999033434106214,0.0
135,1,2,500.0,0,nan,99.82000000000001,-2.999033434106214,-0.0,0,0.0,0.0,0.0,2.999033434106214,0.0
135,2,3,0.0,1,99.56298939946811,99.59,-13.50530026594754,-13.50530026594754,0,500.0,0.0,13.50530026594754,0.0,0.0
136,0,1,0.0,1,99.97959388539047,100.00778457264418,-14.09534362685605,-14.09534362685605,0,500.0,0.0,14.09534362685605,0.0,0.0
137,0,1,0.0,1,99.93717950372744,99.96726499529038,-15.042745781471467,-15.042745781471467,0,500.0,0.0,15.042745781471467,0.0,0.0
138,0,1,500.0,0,nan,99.68383139565151,-2.990514941869545,-0.0,0,0.0,0.0,0.0,2.990514941869545,0.0
138,1,2,500.0,0,nan,99.82000000000001,-2.990514941869545,-0.0,0,0.0,0.0,0.0,2.990514941869545,0.0
138,2,3,500.0,0,nan,99.88,-2.990514941869545,-0.0,0,0.0,0.0,0.0,2.990514941869545,0.0
138,3,4,0.0,1,99.88879466421474,99.92,-15.60266789262954,-15.60266789262954,0,500.0,0.0,15.60266789262954,0.0,0.0
139,0,1,500.0,0,nan,99.9438822539971,-2.998316467619913,-0.0,0,0.0,0.0,0.0,2.998316467619913,0.0
139,1,2,0.0,1,99.89762242558398,99.93,-16.188787208015754,-16.188787208015754,0,500.0,0.0,16.188787208015754,0.0,0.0
140,0,1,500.0,0,nan,100.01070118093398,-3.000321035428019,-0.0,0,0.0,0.0,0.0,3.000321035428019,0.0
140,1,2,500.0,0,nan,99.88,-3.000321035428019,-0.0,0,0.0,0.0,0.0,3.000321035428019,0.0
140,2,3,0.0,1,99.78234522169986,99.82000000000001,-18.827389150075646,-18.827389150075646,0,500.0,0.0,18.827389150075646,0.0,0.0
141,0,1,500.0,0,nan,100.35036352519246,-3.010510905755774,-0.0,0,0.0,0.0,0.0,3.010510905755774,0.0
141,1,2,0.0,1,99.9197874509288,99.95,-15.106274535604314,-15.106274535604314,0,500.0,0.0,15.106274535604314,0.0,0.0
142,0,1,500.0,0,nan,99.89047962211455,-2.9967143886634364,-0.0,0,0.0,0.0,0.0,2.9967143886634364,0.0
142,1,2,500.0,0,nan,99.87,-2.9967143886634364,-0.0,0,0.0,0.0,0.0,2.9967143886634364,0.0
142,2,3,0.0,1,99.6379483047658,99.67,-16.025847617100908,-16.025847617100908,0,500.0,0.0,16.025847617100908,0.0,0.0
143,0,1,500.0,0,nan,100.06343350206312,-3.0019030050618936,-0.0,0,0.0,0.0,0.0,3.0019030050618936,0.0
143,1,2,0.0,1,100.28118689217335,100.31,-14.406553913325126,-14.406553913325126,0,500.0,0.0,14.406553913325126,0.0,0.0
144,0,1,0.0,1,99.79571821354303,99.83044283414557,-17.362310301273,-17.362310301273,0,500.0,0.0,17.362310301273,0.0,0.0
145,0,1,0.0,1,99.8545381827986,99.88249260138514,-13.977209293265958,-13.977209293265958,0,500.0,0.0,13.977209293265958,0.0,0.0
146,0,1,500.0,0,nan,100.09820340813853,-3.002946102244156,-0.0,0,0.0,0.0,0.0,3.002946102244156,0.0
146,1,2,500.0,0,nan,100.33,-3.002946102244156,-0.0,0,0.0,0.0,0.0,3.002946102244156,0.0
146,2,3,0.0,1,100.49946105275994,100.53,-15.269473620030283,-15.269473620030283,0,500.0,0.0,15.269473620030283,0.0,0.0
147,0,1,0.0,1,99.99291313129878,100.02725491648665,-17.170892593938447,-17.170892593938447,0,500.0,0.0,17.170892593938447,0.0,0.0
148,0,1,500.0,0,nan,99.93774582885831,-2.998132374865749,-0.0,0,0.0,0.0,0.0,2.998132374865749,0.0
148,1,2,500.0,0,nan,99.89,-2.998132374865749,-0.0,0,0.0,0.0,0.0,2.998132374865749,0.0
148,2,3,500.0,0,nan,99.62,-2.998132374865749,-0.0,0,0.0,0.0,0.0,2.998132374865749,0.0
148,3,4,0.0,1,99.42406910878056,99.45,-12.965445609722792,-12.965445609722792,0,500.0,0.0,12.965445609722792,0.0,0.0
149,0,1,500.0,0,nan,99.84188849811211,-2.9952566549433635,-0.0,0,0.0,0.0,0.0,2.9952566549433635,0.0
149,1,2,0.0,1,100.08613845200894,100.12,-16.93077399553289,-16.93077399553289,0,500.0,0.0,16.93077399553289,0.0,0.0
150,0,1,500.0,0,nan,99.96129266385859,-2.9988387799157574,-0.0,0,0.0,0.0,0.0,2.9988387799157574,0.0
150,1,2,500.0,0,nan,99.88,-2.9988387799157574,-0.0,0,0.0,0.0,0.0,2.9988387799157574,0.0
150,2,3,500.0,0,nan,99.72,-2.9988387799157574,-0.0,0,0.0,0.0,0.0,2.9988387799157574,0.0
150,3,4,0.0,1,99.59372642387193,99.62,-13.136788064038285,-13.136788064038285,0,500.0,0.0,13.136788064038285,0.0,0.0
151,0,1,500.0,0,nan,99.7839545217208,-2.993518635651624,-0.0,0,0.0,0.0,0.0,2.993518635651624,0.0
151,1,2,0.0,1,99.59059566582569,99.62,-14.702167087158102,-14.702167087158102,0,500.0,0.0,14.702167087158102,0.0,0.0
152,0,1,0.0,1,100.08647067322768,100.1162800103194,-14.904668545860034,-14.904668545860034,0,500.0,0.0,14.904668545860034,0.0,0.0
153,0,1,500.0,0,nan,99.8574666152961,-2.995723998458883,-0.0,0,0.0,0.0,0.0,2.995723998458883,0.0
153,1,2,0.0,1,99.72716089529531,99.76,-16.419552352346045,-16.419552352346045,0,500.0,0.0,16.419552352346045,0.0,0.0
154,0,1,0.0,1,100.17600479331483,100.20323617314324,-13.6156899142037,-13.6156899142037,0,500.0,0.0,13.6156899142037,0.0,0.0
155,0,1,0.0,1,100.0090945421438,100.04301884312576,-16.962150490982708,-16.962150490982708,0,500.0,0.0,16.962150490982708,0.0,0.0
156,0,1,500.0,0,nan,100.13883326388928,-3.0041649979166785,-0.0,0,0.0,0.0,0.0,3.0041649979166785,0.0
156,1,2,500.0,0,nan,100.14,-3.0041649979166785,-0.0,0,0.0,0.0,0.0,3.0041649979166785,0.0
156,2,3,500.0,0,nan,100.0,-3.0041649979166785,-0.0,0,0.0,0.0,0.0,3.0041649979166785,0.0
156,3,4,500.0,0,nan,99.81,-3.0041649979166785,-0.0,0,0.0,0.0,0.0,3.0041649979166785,0.0
156,4,5,0.0,1,99.7773867839576,99.81,-16.306608021203317,-16.306608021203317,0,500.0,0.0,16.306608021203317,0.0,0.0
157,0,1,500.0,0,nan,99.73850531045156,-2.9921551593135467,-0.0,0,0.0,0.0,0.0,2.9921551593135467,0.0
157,1,2,0.0,1,99.78294720479535,99.82000000000001,-18.526397602329325,-18.526397602329325,0,500.0,0.0,18.526397602329325,0.0,0.0
158,0,1,0.0,1,99.97982289755944,100.01023665319518,-15.206877817867337,-15.206877817867337,0,500.0,0.0,15.206877817867337,0.0,0.0
159,0,1,500.0,0,nan,100.19075241255936,-3.0057225723767806,-0.0,0,0.0,0.0,0.0,3.0057225723767806,0.0
159,1,2,0.0,1,100.27028368191642,100.3,-14.858159041786223,-14.858159041786223,0,500.0,0.0,14.858159041786223,0.0,0.0
160,0,1,0.0,1,100.08175602895312,100.11380116782556,-16.022569436216827,-16.022569436216827,0,500.0,0.0,16.022569436216827,0.0,0.0
161,0,1,500.0,0,nan,99.94785099486543,-2.998435529845963,-0.0,0,0.0,0.0,0.0,2.998435529845963,0.0
161,1,2,0.0,1,99.66077117152912,99.7,-19.614414235441302,-19.614414235441302,0,500.0,0.0,19.614414235441302,0.0,0.0
162,0,1,500.0,0,nan,100.23819288179061,-3.007145786453718,-0.0,0,0.0,0.0,0.0,3.007145786453718,0.0
162,1,2,0.0,1,100.18921397778772,100.22,-15.39301110614133,-15.39301110614133,0,500.0,0.0,15.39301110614133,0.0,0.0
163,0,1,0.0,1,99.84633628889252,99.88561819451355,-19.640952810519252,-19.640952810519252,0,500.0,0.0,19.640952810519252,0.0,0.0
164,0,1,0.0,1,100.04529730437883,100.07366661557056,-14.184655595862239,-14.184655595862239,0,500.0,0.0,14.184655595862239,0.0,0.0
165,0,1,500.0,0,nan,100.16163305851076,-3.0048489917553227,-0.0,0,0.0,0.0,0.0,3.0048489917553227,0.0
165,1,2,500.0,0,nan,100.11,-3.0048489917553227,-0.0,0,0.0,0.0,0.0,3.0048489917553227,0.0
165,2,3,500.0,0,nan,100.11,-3.0048489917553227,-0.0,0,0.0,0.0,0.0,3.0048489917553227,0.0
165,3,4,500.0,0,nan,99.89,-3.0048489917553227,-0.0,0,0.0,0.0,0.0,3.0048489917553227,0.0
165,4,5,500.0,0,nan,99.76,-3.0048489917553227,-0.0,0,0.0,0.0,0.0,3.0048489917553227,0.0
165,5,6,500.0,0,nan,99.75,-3.0048489917553227,-0.0,0,0.0,0.0,0.0,3.0048489917553227,0.0
165,6,7,0.0,1,99.52197256787527,99.55,-14.013716062365233,-14.013716062365233,0,500.0,0.0,14.013716062365233,0.0,0.0
166,0,1,500.0,0,nan,100.03441721986812,-3.0010325165960436,-0.0,0,0.0,0.0,0.0,3.0010325165960436,0.0
166,1,2,500.0,0,nan,100.26,-3.0010325165960436,-0.0,0,0.0,0.0,0.0,3.0010325165960436,0.0
166,2,3,500.0,0,nan,100.37,-3.0010325165960436,-0.0,0,0.0,0.0,0.0,3.0010325165960436,0.0
166,3,4,0.0,1,100.49034413065657,100.52,-14.827934671714615,-14.827934671714615,0,500.0,0.0,14.827934671714615,0.0,0.0
167,0,1,500.0,0,nan,99.88201329814342,-2.9964603989443024,-0.0,0,0.0,0.0,0.0,2.9964603989443024,0.0
167,1,2,0.0,1,99.74088360221933,99.77,-14.558198890334495,-14.558198890334495,0,500.0,0.0,14.558198890334495,0.0,0.0
168,0,1,0.0,1,100.1569003315726,100.18596494335239,-14.532305889893848,-14.532305889893848,0,500.0,0.0,14.532305889893848,0.0,0.0
169,0,1,0.0,1,99.88266747297342,99.91865779653718,-17.99516178187588,-17.99516178187588,0,500.0,0.0,17.99516178187588,0.0,0.0
170,0,1,500.0,0,nan,99.82741023247866,-2.9948223069743594,-0.0,0,0.0,0.0,0.0,2.9948223069743594,0.0
170,1,2,0.0,1,99.99087671750223,100.02,-14.56164124888204,-14.56164124888204,0,500.0,0.0,14.56164124888204,0.0,0.0
171,0,1,500.0,0,nan,100.00536810893877,-3.000161043268163,-0.0,0,0.0,0.0,0.0,3.000161043268163,0.0
171,1,2,0.0,1,99.87577474478354,99.91,-17.112627608227626,-17.112627608227626,0,500.0,0.0,17.112627608227626,0.0,0.0
172,0,1,0.0,1,99.85799241167233,99.88592302901085,-13.965308669263266,-13.965308669263266,0,500.0,0.0,13.965308669263266,0.0,0.0
173,0,1,0.0,1,99.81200553698908,99.84279892050995,-15.396691760436454,-15.396691760436454,0,500.0,0.0,15.396691760436454,0.0,0.0
174,0,1,0.0,1,99.76082492444387,99.79976980127384,-19.47243841498647,-19.47243841498647,0,500.0,0.0,19.47243841498647,0.0,0.0
175,0,1,500.0,0,nan,100.23889298118654,-3.0071667894355962,-0.0,0,0.0,0.0,0.0,3.0071667894355962,0.0
175,1,2,0.0,1,100.31929923176853,100.35000000000001,-15.350384115741633,-15.350384115741633,0,500.0,0.0,15.350384115741633,0.0,0.0
176,0,1,500.0,0,nan,100.15275108985455,-3.004582532695636,-0.0,0,0.0,0.0,0.0,3.004582532695636,0.0
176,1,2,0.0,1,100.35708750287138,100.39,-16.456248564310272,-16.456248564310272,0,500.0,0.0,16.456248564310272,0.0,0.0
177,0,1,0.0,1,99.98128079543437,100.01111135318948,-14.915278877552396,-14.915278877552396,0,500.0,0.0,14.915278877552396,0.0,0.0
178,0,1,500.0,0,nan,100.12915227432602,-3.0038745682297803,-0.0,0,0.0,0.0,0.0,3.0038745682297803,0.0
178,1,2,500.0,0,nan,99.9,-3.0038745682297803,-0.0,0,0.0,0.0,0.0,3.0038745682297803,0.0
178,2,3,0.0,1,99.7916966123882,99.82000000000001,-14.151693805906973,-14.151693805906973,0,500.0,0.0,14.151693805906973,0.0,0.0
179,0,1,0.0,1,100.19780355797029,100.23031365786952,-16.255049949613465,-16.255049949613465,0,500.0,0.0,16.255049949613465,0.0,0.0
180,0,1,0.0,1,99.98718654772321,100.01532999393528,-14.071723106034995,-14.071723106034995,0,500.0,0.0,14.071723106034995,0.0,0.0
181,0,1,500.0,0,nan,100.03523555981853,-3.001057066794556,-0.0,0,0.0,0.0,0.0,3.001057066794556,0.0
181,1,2,500.0,0,nan,99.94,-3.001057066794556,-0.0,0,0.0,0.0,0.0,3.001057066794556,0.0
181,2,3,500.0,0,nan,99.8,-3.001057066794556,-0.0,0,0.0,0.0,0.0,3.001057066794556,0.0
181,3,4,0.0,1,99.63428930080543,99.66,-12.855349597280963,-12.855349597280963,0,500.0,0.0,12.855349597280963,0.0,0.0
182,0,1,500.0,0,nan,100.15328160324624,-3.0045984480973873,-0.0,0,0.0,0.0,0.0,3.0045984480973873,0.0
182,1,2,500.0,0,nan,99.96000000000001,-3.0045984480973873,-0.0,0,0.0,0.0,0.0,3.0045984480973873,0.0
182,2,3,0.0,1,99.90231980764331,99.93,-13.840096178348915,-13.840096178348915,0,500.0,0.0,13.840096178348915,0.0,0.0
183,0,1,0.0,1,99.8819526634984,99.91460032374488,-16.323830123241123,-16.323830123241123,0,500.0,0.0,16.323830123241123,0.0,0.0
184,0,1,0.0,1,100.13319097962973,100.16249380047584,-14.651410423056177,-14.651410423056177,0,500.0,0.0,14.651410423056177,0.0,0.0
185,0,1,500.0,0,nan,100.03096029053,-3.0009288087159,-0.0,0,0.0,0.0,0.0,3.0009288087159,0.0
185,1,2,0.0,1,100.12396931505369,100.15,-13.015342473160274,-13.015342473160274,0,500.0,0.0,13.015342473160274,0.0,0.0
186,0,1,0.0,1,100.07234771213432,100.1000496349904,-13.850961428040875,-13.850961428040875,0,500.0,0.0,13.850961428040875,0.0,0.0
187,0,1,0.0,1,99.94544713202257,99.97591237017859,-15.232619078012988,-15.232619078012988,0,500.0,0.0,15.232619078012988,0.0,0.0
188,0,1,0.0,1,99.95674846554618,99.99129605243189,-17.273793442853957,-17.273793442853957,0,500.0,0.0,17.273793442853957,0.0,0.0
189,0,1,0.0,1,100.17192850901601,100.20349729545133,-15.784393217657566,-15.784393217657566,0,500.0,0.0,15.784393217657566,0.0,0.0
190,0,1,0.0,1,100.06380195339621,100.09662600059646,-16.41202360012528,-16.41202360012528,0,500.0,0.0,16.41202360012528,0.0,0.0
191,0,1,500.0,0,nan,100.15597954773054,-3.004679386431916,-0.0,0,0.0,0.0,0.0,3.004679386431916,0.0
191,1,2,500.0,0,nan,99.96000000000001,-3.004679386431916,-0.0,0,0.0,0.0,0.0,3.004679386431916,0.0
191,2,3,500.0,0,nan,99.81,-3.004679386431916,-0.0,0,0.0,0.0,0.0,3.004679386431916,0.0
191,3,4,0.0,1,99.70420897974844,99.73,-12.895510125780163,-12.895510125780163,0,500.0,0.0,12.895510125780163,0.0,0.0
192,0,1,500.0,0,nan,99.8332685457882,-2.994998056373646,-0.0,0,0.0,0.0,0.0,2.994998056373646,0.0
192,1,2,0.0,1,99.59279945218375,99.63,-18.600273908120357,-18.600273908120357,0,500.0,0.0,18.600273908120357,0.0,0.0
193,0,1,500.0,0,nan,99.92415671373809,-2.9977247014121424,-0.0,0,0.0,0.0,0.0,2.9977247014121424,0.0
193,1,2,500.0,0,nan,99.66,-2.9977247014121424,-0.0,0,0.0,0.0,0.0,2.9977247014121424,0.0
193,2,3,0.0,1,99.5325373580289,99.56,-13.73132098554919,-13.73132098554919,0,500.0,0.0,13.73132098554919,0.0,0.0
194,0,1,500.0,0,nan,99.68924511464888,-2.9906773534394664,-0.0,0,0.0,0.0,0.0,2.9906773534394664,0.0
194,1,2,0.0,1,99.54242512918154,99.57000000000001,-13.78743540923466,-13.78743540923466,0,500.0,0.0,13.78743540923466,0.0,0.0
195,0,1,500.0,0,nan,99.83715602706748,-2.995114680812024,-0.0,0,0.0,0.0,0.0,2.995114680812024,0.0
195,1,2,500.0,0,nan,99.78,-2.995114680812024,-0.0,0,0.0,0.0,0.0,2.995114680812024,0.0
195,2,3,500.0,0,nan,99.7,-2.995114680812024,-0.0,0,0.0,0.0,0.0,2.995114680812024,0.0
195,3,4,0.0,1,99.5619867224963,99.59,-14.006638751851597,-14.006638751851597,0,500.0,0.0,14.006638751851597,0.0,0.0
196,0,1,500.0,0,nan,100.14140212270293,-3.0042420636810876,-0.0,0,0.0,0.0,0.0,3.0042420636810876,0.0
196,1,2,0.0,1,99.92817582476563,99.96000000000001,-15.91208761718832,-15.91208761718832,0,500.0,0.0,15.91208761718832,0.0,0.0
197,0,1,500.0,0,nan,100.33674974257201,-3.01010249227716,-0.0,0,0.0,0.0,0.0,3.01010249227716,0.0
197,1,2,500.0,0,nan,100.47,-3.01010249227716,-0.0,0,0.0,0.0,0.0,3.01010249227716,0.0
197,2,3,500.0,0,nan,100.53,-3.01010249227716,-0.0,0,0.0,0.0,0.0,3.01010249227716,0.0
197,3,4,0.0,1,100.55182592098474,100.58,-14.087039507629129,-14.087039507629129,0,500.0,0.0,14.087039507629129,0.0,0.0
198,0,1,0.0,1,100.25485247210624,100.28280120244719,-13.974365170476233,-13.974365170476233,0,500.0,0.0,13.974365170476233,0.0,0.0
199,0,1,500.0,0,nan,100.20721190335618,-3.0062163571006852,-0.0,0,0.0,0.0,0.0,3.0062163571006852,0.0
199,1,2,500.0,0,nan,100.14,-3.0062163571006852,-0.0,0,0.0,0.0,0.0,3.0062163571006852,0.0
199,2,3,500.0,0,nan,100.19,-3.0062163571006852,-0.0,0,0.0,0.0,0.0,3.0062163571006852,0.0
199,3,4,0.0,1,100.3293698766128,100.36,-15.315061693598864,-15.315061693598864,0,500.0,0.0,15.315061693598864,0.0,0.0
200,0,1,500.0,0,nan,100.02147523226137,-3.000644256967841,-0.0,0,0.0,0.0,0.0,3.000644256967841,0.0
200,1,2,0.0,1,99.91244615551217,99.94,-13.776922243913248,-13.776922243913248,0,500.0,0.0,13.776922243913248,0.0,0.0
201,0,1,0.0,1,99.75991359681393,99.79245326568585,-16.26983443595975,-16.26983443595975,0,500.0,0.0,16.26983443595975,0.0,0.0
202,0,1,0.0,1,99.74811189738278,99.77640531141599,-14.146707016600146,-14.146707016600146,0,500.0,0.0,14.146707016600146,0.0,0.0
203,0,1,500.0,0,nan,100.08412881741093,-3.0025238645223276,-0.0,0,0.0,0.0,0.0,3.0025238645223276,0.0
203,1,2,0.0,1,100.06154659840459,100.09,-14.226700797706826,-14.226700797706826,0,500.0,0.0,14.226700797706826,0.0,0.0
204,0,1,0.0,1,99.80938670703321,99.83837088964069,-14.492091303736743,-14.492091303736743,0,500.0,0.0,14.492091303736743,0.0,0.0
205,0,1,500.0,0,nan,100.18211480833017,-3.005463444249905,-0.0,0,0.0,0.0,0.0,3.005463444249905,0.0
205,1,2,500.0,0,nan,100.06,-3.005463444249905,-0.0,0,0.0,0.0,0.0,3.005463444249905,0.0
205,2,3,500.0,0,nan,100.19,-3.005463444249905,-0.0,0,0.0,0.0,0.0,3.005463444249905,0.0
205,3,4,0.0,1,100.10282972912218,100.13,-13.585135438908935,-13.585135438908935,0,500.0,0.0,13.585135438908935,0.0,0.0
206,0,1,0.0,1,99.9344717528112,99.96307060420484,-14.299425696819412,-14.299425696819412,0,500.0,0.0,14.299425696819412,0.0,0.0
207,0,1,0.0,1,100.13037296249044,100.15924148004348,-14.43425877651805,-14.43425877651805,0,500.0,0.0,14.43425877651805,0.0,0.0
208,0,1,500.0,0,nan,99.97136140660768,-2.9991408421982304,-0.0,0,0.0,0.0,0.0,2.9991408421982304,0.0
208,1,2,500.0,0,nan,99.98,-2.9991408421982304,-0.0,0,0.0,0.0,0.0,2.9991408421982304,0.0
208,2,3,500.0,0,nan,100.15,-2.9991408421982304,-0.0,0,0.0,0.0,0.0,2.9991408421982304,0.0
208,3,4,500.0,0,nan,100.32000000000001,-2.9991408421982304,-0.0,0,0.0,0.0,0.0,2.9991408421982304,0.0
208,4,5,0.0,1,100.49243478207869,100.52,-13.78260896065342,-13.78260896065342,0,500.0,0.0,13.78260896065342,0.0,0.0
209,0,1,500.0,0,nan,100.18695620181558,-3.005608686054467,-0.0,0,0.0,0.0,0.0,3.005608686054467,0.0
209,1,2,500.0,0,nan,100.48,-3.005608686054467,-0.0,0,0.0,0.0,0.0,3.005608686054467,0.0
209,2,3,500.0,0,nan,100.60000000000001,-3.005608686054467,-0.0,0,0.0,0.0,0.0,3.005608686054467,0.0
209,3,4,0.0,1,100.74377133257825,100.77,-13.114333710873893,-13.114333710873893,0,500.0,0.0,13.114333710873893,0.0,0.0
210,0,1,500.0,0,nan,99.79854604773223,-2.9939563814319667,-0.0,0,0.0,0.0,0.0,2.9939563814319667,0.0
210,1,2,500.0,0,nan,99.98,-2.9939563814319667,-0.0,0,0.0,0.0,0.0,2.9939563814319667,0.0
210,2,3,0.0,1,99.95575862089238,99.99000000000001,-17.120689553813406,-17.120689553813406,0,500.0,0.0,17.120689553813406,0.0,0.0
211,0,1,500.0,0,nan,100.09794163053971,-3.002938248916191,-0.0,0,0.0,0.0,0.0,3.002938248916191,0.0
211,1,2,500.0,0,nan,100.08,-3.002938248916191,-0.0,0,0.0,0.0,0.0,3.002938248916191,0.0
211,2,3,0.0,1,100.07137591900972,100.10000000000001,-14.312040495141787,-14.312040495141787,0,500.0,0.0,14.312040495141787,0.0,0.0
